project_slug,cve_id,github_username,github_repository_name,commit,file,class,class_start,class_end,method,method_start,method_end,signature,Done
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-sftp/src/main/java/org/apache/sshd/sftp/server/SftpSubsystem.java,SftpSubsystem,90.0,1061.0,doOpenDir,748.0,779.0,"String doOpenDir(int,String,Path,LinkOption)",
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-sftp/src/test/java/org/apache/sshd/sftp/client/SftpTest.java,SftpTest,125.0,1718.0,testSftpFileSystemAccessor,689.0,771.0,"void testSftpFileSystemAccessor(SftpSubsystemProxy,FileHandle,Path,String,Set,FileAttribute,SftpSubsystemProxy,DirectoryHandle,Path,String)",
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-sftp/src/test/java/org/apache/sshd/sftp/client/SftpTest.java,SftpTest,125.0,1718.0,testCannotEscapeRoot,363.0,391.0,void testCannotEscapeRoot(boolean),
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-sftp/src/test/java/org/apache/sshd/sftp/client/SftpVersionsTest.java,SftpVersionsTest,89.0,561.0,testSftpACLEncodeDecode,276.0,397.0,"void testSftpACLEncodeDecode(ChannelSession,Path,int,LinkOption,Path,List,LinkOption,ServerSession,Path,Map,ServerSession,Path,Map,Throwable)",
apache__mina-sshd_CVE-2023-35887_2.9.2,CVE-2023-35887,apache,mina-sshd,c20739b43aab0f7bf2ccad982a6cb37b9d5a8a0b,sshd-sftp/src/test/java/org/apache/sshd/sftp/client/SftpVersionsTest.java,SftpVersionsTest,89.0,561.0,testSftpExtensionsEncodeDecode,401.0,511.0,"void testSftpExtensionsEncodeDecode(ChannelSession,Path,int,LinkOption,Path,Map,LinkOption,ServerSession,Path,Map,ServerSession,Path,Map,Throwable)",
apache__myfaces_CVE-2011-4367_2.0.11,CVE-2011-4367,apache,myfaces,236cd211327c557825c7fce091bcc68f57a88e8e,shared/src/main/java/org/apache/myfaces/shared/resource/ResourceValidationUtils.java,ResourceValidationUtils,21.0,50.0,isValidLibraryName,28.0,30.0,boolean isValidLibraryName(String),
apache__myfaces_CVE-2011-4367_2.0.11,CVE-2011-4367,apache,myfaces,236cd211327c557825c7fce091bcc68f57a88e8e,shared/src/main/java/org/apache/myfaces/shared/resource/ResourceValidationUtils.java,ResourceValidationUtils,21.0,50.0,validate,50.0,112.0,"boolean validate(String,boolean)",
apache__myfaces_CVE-2011-4367_2.0.11,CVE-2011-4367,apache,myfaces,99ef1250ca3e28213e85eac14817e1ff93fc9e6a,shared/src/main/java/org/apache/myfaces/shared/resource/ResourceValidationUtils.java,ResourceValidationUtils,21.0,50.0,validate,50.0,112.0,"boolean validate(String,boolean)",
apache__myfaces_CVE-2011-4367_2.0.11,CVE-2011-4367,apache,myfaces,9e7e996a4ef83c4d8e673ee6e4431348e598e031,impl/src/main/java/org/apache/myfaces/application/ResourceHandlerImpl.java,ResourceHandlerImpl,55.0,609.0,libraryExists,519.0,550.0,boolean libraryExists(String),
apache__myfaces_CVE-2011-4367_2.0.11,CVE-2011-4367,apache,myfaces,9e7e996a4ef83c4d8e673ee6e4431348e598e031,impl/src/main/java/org/apache/myfaces/application/ResourceHandlerImpl.java,ResourceHandlerImpl,55.0,609.0,getLocalePrefixForLocateResource,441.0,488.0,String getLocalePrefixForLocateResource(),
apache__myfaces_CVE-2011-4367_2.0.11,CVE-2011-4367,apache,myfaces,9e7e996a4ef83c4d8e673ee6e4431348e598e031,impl/src/main/java/org/apache/myfaces/application/ResourceHandlerImpl.java,ResourceHandlerImpl,55.0,609.0,createResource,82.0,122.0,"Resource createResource(String,String,String)",
apache__myfaces_CVE-2011-4367_2.0.11,CVE-2011-4367,apache,myfaces,9e7e996a4ef83c4d8e673ee6e4431348e598e031,impl/src/main/java/org/apache/myfaces/application/ResourceHandlerImpl.java,ResourceHandlerImpl,55.0,609.0,setResourceHandlerSupport,557.0,560.0,void setResourceHandlerSupport(ResourceHandlerSupport),
apache__myfaces_CVE-2011-4367_2.0.11,CVE-2011-4367,apache,myfaces,9e7e996a4ef83c4d8e673ee6e4431348e598e031,impl/src/main/java/org/apache/myfaces/application/ResourceHandlerImpl.java,ResourceHandlerImpl,55.0,609.0,handleResourceRequest,263.0,379.0,void handleResourceRequest(FacesContext),
apache__myfaces_CVE-2011-4367_2.0.11,CVE-2011-4367,apache,myfaces,b9b2e00bb53d3eb435256c5a140b83f7d6251b55,impl/src/main/java/org/apache/myfaces/application/ResourceHandlerImpl.java,ResourceHandlerImpl,56.0,640.0,createResource,83.0,132.0,"Resource createResource(String,String,String)",
apache__myfaces_CVE-2011-4367_2.0.11,CVE-2011-4367,apache,myfaces,b9b2e00bb53d3eb435256c5a140b83f7d6251b55,impl/src/main/java/org/apache/myfaces/application/ResourceHandlerImpl.java,ResourceHandlerImpl,56.0,640.0,libraryExists,545.0,581.0,boolean libraryExists(String),
apache__myfaces_CVE-2011-4367_2.0.11,CVE-2011-4367,apache,myfaces,b9b2e00bb53d3eb435256c5a140b83f7d6251b55,impl/src/main/java/org/apache/myfaces/application/ResourceHandlerImpl.java,ResourceHandlerImpl,56.0,640.0,handleResourceRequest,273.0,401.0,void handleResourceRequest(FacesContext),
apache__myfaces_CVE-2011-4367_2.0.11,CVE-2011-4367,apache,myfaces,b9b2e00bb53d3eb435256c5a140b83f7d6251b55,shared/src/main/java/org/apache/myfaces/shared/resource/ResourceValidationUtils.java,ResourceValidationUtils,21.0,115.0,isValidLibraryName,28.0,30.0,boolean isValidLibraryName(String),
apache__myfaces_CVE-2011-4367_2.0.11,CVE-2011-4367,apache,myfaces,b9b2e00bb53d3eb435256c5a140b83f7d6251b55,shared/src/main/java/org/apache/myfaces/shared/resource/ResourceValidationUtils.java,ResourceValidationUtils,21.0,115.0,isValidLocalePrefix,33.0,47.0,boolean isValidLocalePrefix(String),
apache__myfaces_CVE-2011-4367_2.0.11,CVE-2011-4367,apache,myfaces,b9b2e00bb53d3eb435256c5a140b83f7d6251b55,shared/src/test/java/org/apache/myfaces/shared/resource/ResourceValidationUtilsTest.java,ResourceValidationUtilsTest,25.0,65.0,testLibraryNames,48.0,61.0,void testLibraryNames(),
apache__myfaces_CVE-2011-4367_2.0.11,CVE-2011-4367,apache,myfaces,b9b2e00bb53d3eb435256c5a140b83f7d6251b55,shared/src/test/java/org/apache/myfaces/shared/resource/ResourceValidationUtilsTest.java,ResourceValidationUtilsTest,25.0,65.0,testResourceNames,65.0,92.0,void testResourceNames(),
apache__myfaces_CVE-2011-4367_2.0.11,CVE-2011-4367,apache,myfaces,c07c3bf93ad0e0cf530ddece0642783f1553ad89,shared/src/main/java/org/apache/myfaces/shared/resource/ResourceValidationUtils.java,ResourceValidationUtils,21.0,50.0,validate,50.0,92.0,"boolean validate(String,boolean)",
apache__nifi_CVE-2022-33140_1.16.2,CVE-2022-33140,apache,nifi,a1306a19f78e11c2d809e9aef24336669461403a,nifi-nar-bundles/nifi-framework-bundle/nifi-framework/nifi-shell-authorizer/src/main/java/org/apache/nifi/authorization/NssShellCommands.java,NssShellCommands,25.0,87.0,getGroupMembers,44.0,45.0,String getGroupMembers(String),
apache__nifi_CVE-2022-33140_1.16.2,CVE-2022-33140,apache,nifi,a1306a19f78e11c2d809e9aef24336669461403a,nifi-nar-bundles/nifi-framework-bundle/nifi-framework/nifi-shell-authorizer/src/main/java/org/apache/nifi/authorization/OsxShellCommands.java,OsxShellCommands,25.0,79.0,getGroupMembers,46.0,47.0,String getGroupMembers(String),
apache__nifi_CVE-2022-33140_1.16.2,CVE-2022-33140,apache,nifi,a1306a19f78e11c2d809e9aef24336669461403a,nifi-nar-bundles/nifi-framework-bundle/nifi-framework/nifi-shell-authorizer/src/main/java/org/apache/nifi/authorization/RemoteShellCommands.java,RemoteShellCommands,20.0,71.0,getGroupMembers,55.0,56.0,String getGroupMembers(String),
apache__nifi_CVE-2022-33140_1.16.2,CVE-2022-33140,apache,nifi,a1306a19f78e11c2d809e9aef24336669461403a,nifi-nar-bundles/nifi-framework-bundle/nifi-framework/nifi-shell-authorizer/src/main/java/org/apache/nifi/authorization/ShellUserGroupProvider.java,ShellUserGroupProvider,47.0,746.0,onConfigured,263.0,311.0,void onConfigured(AuthorizerConfigurationContext),
apache__nifi_CVE-2022-33140_1.16.2,CVE-2022-33140,apache,nifi,a1306a19f78e11c2d809e9aef24336669461403a,nifi-nar-bundles/nifi-framework-bundle/nifi-framework/nifi-shell-authorizer/src/main/java/org/apache/nifi/authorization/ShellUserGroupProvider.java,ShellUserGroupProvider,47.0,746.0,getGroup,171.0,188.0,Group getGroup(String),
apache__nifi_CVE-2022-33140_1.16.2,CVE-2022-33140,apache,nifi,a1306a19f78e11c2d809e9aef24336669461403a,nifi-nar-bundles/nifi-framework-bundle/nifi-framework/nifi-shell-authorizer/src/main/java/org/apache/nifi/authorization/ShellUserGroupProvider.java,ShellUserGroupProvider,47.0,746.0,preDestruction,394.0,403.0,void preDestruction(),
apache__nifi_CVE-2022-33140_1.16.2,CVE-2022-33140,apache,nifi,a1306a19f78e11c2d809e9aef24336669461403a,nifi-nar-bundles/nifi-framework-bundle/nifi-framework/nifi-shell-authorizer/src/main/java/org/apache/nifi/authorization/ShellUserGroupProvider.java,ShellUserGroupProvider,47.0,746.0,refreshUsersAndGroups,487.0,548.0,void refreshUsersAndGroups(),
apache__nifi_CVE-2022-33140_1.16.2,CVE-2022-33140,apache,nifi,a1306a19f78e11c2d809e9aef24336669461403a,nifi-nar-bundles/nifi-framework-bundle/nifi-framework/nifi-shell-authorizer/src/main/java/org/apache/nifi/authorization/ShellUserGroupProvider.java,ShellUserGroupProvider,47.0,746.0,getCommandsProvider,407.0,408.0,ShellCommandsProvider getCommandsProvider(),
apache__nifi_CVE-2022-33140_1.16.2,CVE-2022-33140,apache,nifi,a1306a19f78e11c2d809e9aef24336669461403a,nifi-nar-bundles/nifi-framework-bundle/nifi-framework/nifi-shell-authorizer/src/main/java/org/apache/nifi/authorization/ShellUserGroupProvider.java,ShellUserGroupProvider,47.0,746.0,getUserByIdentity,129.0,146.0,User getUserByIdentity(String),
apache__nifi_CVE-2022-33140_1.16.2,CVE-2022-33140,apache,nifi,a1306a19f78e11c2d809e9aef24336669461403a,nifi-nar-bundles/nifi-framework-bundle/nifi-framework/nifi-shell-authorizer/src/test/java/org/apache/nifi/authorization/ShellUserGroupProviderIT.java,ShellUserGroupProviderIT,45.0,371.0,setupOnce,96.0,116.0,void setupOnce(),
apache__nifi_CVE-2022-33140_1.16.2,CVE-2022-33140,apache,nifi,a1306a19f78e11c2d809e9aef24336669461403a,nifi-registry/nifi-registry-core/nifi-registry-framework/src/main/java/org/apache/nifi/registry/security/authorization/shell/NssShellCommands.java,NssShellCommands,24.0,86.0,getGroupMembers,43.0,44.0,String getGroupMembers(String),
apache__nifi_CVE-2022-33140_1.16.2,CVE-2022-33140,apache,nifi,a1306a19f78e11c2d809e9aef24336669461403a,nifi-registry/nifi-registry-core/nifi-registry-framework/src/main/java/org/apache/nifi/registry/security/authorization/shell/OsxShellCommands.java,OsxShellCommands,24.0,78.0,getGroupMembers,45.0,46.0,String getGroupMembers(String),
apache__nifi_CVE-2022-33140_1.16.2,CVE-2022-33140,apache,nifi,a1306a19f78e11c2d809e9aef24336669461403a,nifi-registry/nifi-registry-core/nifi-registry-framework/src/main/java/org/apache/nifi/registry/security/authorization/shell/ShellUserGroupProvider.java,ShellUserGroupProvider,51.0,716.0,getCommandsProvider,390.0,391.0,ShellCommandsProvider getCommandsProvider(),
apache__nifi_CVE-2022-33140_1.16.2,CVE-2022-33140,apache,nifi,a1306a19f78e11c2d809e9aef24336669461403a,nifi-registry/nifi-registry-core/nifi-registry-framework/src/main/java/org/apache/nifi/registry/security/authorization/shell/ShellUserGroupProvider.java,ShellUserGroupProvider,51.0,716.0,getUserByIdentity,131.0,148.0,User getUserByIdentity(String),
apache__nifi_CVE-2022-33140_1.16.2,CVE-2022-33140,apache,nifi,a1306a19f78e11c2d809e9aef24336669461403a,nifi-registry/nifi-registry-core/nifi-registry-framework/src/main/java/org/apache/nifi/registry/security/authorization/shell/ShellUserGroupProvider.java,ShellUserGroupProvider,51.0,716.0,getGroup,173.0,190.0,Group getGroup(String),
apache__nifi_CVE-2022-33140_1.16.2,CVE-2022-33140,apache,nifi,a1306a19f78e11c2d809e9aef24336669461403a,nifi-registry/nifi-registry-core/nifi-registry-framework/src/main/java/org/apache/nifi/registry/security/authorization/shell/ShellUserGroupProvider.java,ShellUserGroupProvider,51.0,716.0,onConfigured,248.0,294.0,void onConfigured(AuthorizerConfigurationContext),
apache__nifi_CVE-2022-33140_1.16.2,CVE-2022-33140,apache,nifi,a1306a19f78e11c2d809e9aef24336669461403a,nifi-registry/nifi-registry-core/nifi-registry-framework/src/main/java/org/apache/nifi/registry/security/authorization/shell/ShellUserGroupProvider.java,ShellUserGroupProvider,51.0,716.0,refreshUsersAndGroups,467.0,522.0,void refreshUsersAndGroups(),
apache__nifi_CVE-2022-33140_1.16.2,CVE-2022-33140,apache,nifi,a1306a19f78e11c2d809e9aef24336669461403a,nifi-registry/nifi-registry-core/nifi-registry-framework/src/main/java/org/apache/nifi/registry/security/authorization/shell/ShellUserGroupProvider.java,ShellUserGroupProvider,51.0,716.0,preDestruction,377.0,386.0,void preDestruction(),
apache__rocketmq_CVE-2019-17572_4.6.0,CVE-2019-17572,apache,rocketmq,f8f6fbe4aa7f5dee937e688322628c366b12a552,broker/src/main/java/org/apache/rocketmq/broker/processor/AbstractSendMessageProcessor.java,AbstractSendMessageProcessor,56.0,329.0,msgCheck,165.0,232.0,"RemotingCommand msgCheck(ChannelHandlerContext,SendMessageRequestHeader,RemotingCommand)",
apache__rocketmq_CVE-2019-17572_4.6.0,CVE-2019-17572,apache,rocketmq,f8f6fbe4aa7f5dee937e688322628c366b12a552,broker/src/main/java/org/apache/rocketmq/broker/processor/AdminBrokerProcessor.java,AdminBrokerProcessor,138.0,1597.0,updateAndCreateTopic,246.0,282.0,"RemotingCommand updateAndCreateTopic(ChannelHandlerContext,RemotingCommand)",
apache__rocketmq_CVE-2019-17572_4.6.0,CVE-2019-17572,apache,rocketmq,f8f6fbe4aa7f5dee937e688322628c366b12a552,broker/src/main/java/org/apache/rocketmq/broker/processor/AdminBrokerProcessor.java,AdminBrokerProcessor,138.0,1597.0,updateGlobalWhiteAddrsConfig,379.0,409.0,"RemotingCommand updateGlobalWhiteAddrsConfig(ChannelHandlerContext,RemotingCommand)",
apache__rocketmq_CVE-2019-17572_4.6.0,CVE-2019-17572,apache,rocketmq,f8f6fbe4aa7f5dee937e688322628c366b12a552,broker/src/main/java/org/apache/rocketmq/broker/processor/AdminBrokerProcessor.java,AdminBrokerProcessor,138.0,1597.0,updateAndCreateAccessConfig,302.0,341.0,"RemotingCommand updateAndCreateAccessConfig(ChannelHandlerContext,RemotingCommand)",
apache__rocketmq_CVE-2019-17572_4.6.0,CVE-2019-17572,apache,rocketmq,f8f6fbe4aa7f5dee937e688322628c366b12a552,broker/src/main/java/org/apache/rocketmq/broker/topic/TopicConfigManager.java,TopicConfigManager,43.0,480.0,getSystemTopic,151.0,152.0,Set getSystemTopic(),
apache__rocketmq_CVE-2019-17572_4.6.0,CVE-2019-17572,apache,rocketmq,f8f6fbe4aa7f5dee937e688322628c366b12a552,client/src/main/java/org/apache/rocketmq/client/Validators.java,Validators,32.0,109.0,regularExpressionMatcher,72.0,77.0,"boolean regularExpressionMatcher(String,Pattern)",
apache__rocketmq_CVE-2019-17572_4.6.0,CVE-2019-17572,apache,rocketmq,f8f6fbe4aa7f5dee937e688322628c366b12a552,client/src/main/java/org/apache/rocketmq/client/Validators.java,Validators,32.0,109.0,checkMessage,83.0,102.0,"void checkMessage(Message,DefaultMQProducer)",
apache__rocketmq_CVE-2019-17572_4.6.0,CVE-2019-17572,apache,rocketmq,f8f6fbe4aa7f5dee937e688322628c366b12a552,client/src/main/java/org/apache/rocketmq/client/Validators.java,Validators,32.0,109.0,checkTopic,109.0,127.0,void checkTopic(String),
apache__rocketmq_CVE-2019-17572_4.6.0,CVE-2019-17572,apache,rocketmq,f8f6fbe4aa7f5dee937e688322628c366b12a552,client/src/main/java/org/apache/rocketmq/client/impl/MQAdminImpl.java,MQAdminImpl,59.0,286.0,createTopic,81.0,131.0,"void createTopic(String,String,int,int)",
apache__rocketmq_CVE-2019-17572_4.6.0,CVE-2019-17572,apache,rocketmq,f8f6fbe4aa7f5dee937e688322628c366b12a552,client/src/main/java/org/apache/rocketmq/client/impl/MQClientAPIImpl.java,MQClientAPIImpl,167.0,2250.0,createPlainAccessConfig,298.0,324.0,"void createPlainAccessConfig(String,PlainAccessConfig,long)",
apache__rocketmq_CVE-2019-17572_4.6.0,CVE-2019-17572,apache,rocketmq,f8f6fbe4aa7f5dee937e688322628c366b12a552,common/src/main/java/org/apache/rocketmq/common/UtilAll.java,UtilAll,49.0,598.0,String2List,598.0,604.0,"List String2List(String,String)",
apache__rocketmq_CVE-2019-17572_4.6.0,CVE-2019-17572,apache,rocketmq,f8f6fbe4aa7f5dee937e688322628c366b12a552,common/src/main/java/org/apache/rocketmq/common/UtilAll.java,UtilAll,49.0,598.0,List2String,583.0,595.0,"String List2String(List,String)",
apache__rocketmq_CVE-2023-33246_5.1.0,CVE-2023-33246,apache,rocketmq,9d411cf04a695e7a3f41036e8377b0aa544d754d,broker/src/main/java/org/apache/rocketmq/broker/processor/AdminBrokerProcessor.java,AdminBrokerProcessor,194.0,2648.0,updateBrokerConfig,766.0,802.0,"RemotingCommand updateBrokerConfig(ChannelHandlerContext,RemotingCommand)",
apache__rocketmq_CVE-2023-33246_5.1.0,CVE-2023-33246,apache,rocketmq,9d411cf04a695e7a3f41036e8377b0aa544d754d,broker/src/test/java/org/apache/rocketmq/broker/processor/AdminBrokerProcessorTest.java,AdminBrokerProcessorTest,92.0,595.0,testGetMinOffset,310.0,319.0,void testGetMinOffset(),
apache__rocketmq_CVE-2023-33246_5.1.0,CVE-2023-33246,apache,rocketmq,9d411cf04a695e7a3f41036e8377b0aa544d754d,controller/src/main/java/org/apache/rocketmq/controller/processor/ControllerRequestProcessor.java,ControllerRequestProcessor,64.0,273.0,handleGetControllerConfig,252.0,269.0,"RemotingCommand handleGetControllerConfig(ChannelHandlerContext,RemotingCommand)",
apache__rocketmq_CVE-2023-33246_5.1.0,CVE-2023-33246,apache,rocketmq,9d411cf04a695e7a3f41036e8377b0aa544d754d,controller/src/main/java/org/apache/rocketmq/controller/processor/ControllerRequestProcessor.java,ControllerRequestProcessor,64.0,273.0,handleUpdateControllerConfig,217.0,249.0,"RemotingCommand handleUpdateControllerConfig(ChannelHandlerContext,RemotingCommand)",
apache__rocketmq_CVE-2023-33246_5.1.0,CVE-2023-33246,apache,rocketmq,9d411cf04a695e7a3f41036e8377b0aa544d754d,namesrv/src/main/java/org/apache/rocketmq/namesrv/processor/DefaultRequestProcessor.java,DefaultRequestProcessor,70.0,658.0,getConfig,638.0,655.0,"RemotingCommand getConfig(ChannelHandlerContext,RemotingCommand)",
apache__rocketmq_CVE-2023-33246_5.1.0,CVE-2023-33246,apache,rocketmq,9d411cf04a695e7a3f41036e8377b0aa544d754d,namesrv/src/main/java/org/apache/rocketmq/namesrv/processor/DefaultRequestProcessor.java,DefaultRequestProcessor,70.0,658.0,updateConfig,603.0,635.0,"RemotingCommand updateConfig(ChannelHandlerContext,RemotingCommand)",
apache__rocketmq_CVE-2023-33246_5.1.0,CVE-2023-33246,apache,rocketmq,9d411cf04a695e7a3f41036e8377b0aa544d754d,namesrv/src/test/java/org/apache/rocketmq/namesrv/processor/RequestProcessorTest.java,RequestProcessorTest,57.0,561.0,init,73.0,92.0,void init(),
apache__rocketmq_CVE-2023-33246_5.1.0,CVE-2023-33246,apache,rocketmq,c3ada731405c5990c36bf58d50b3e61965300703,namesrv/src/main/java/org/apache/rocketmq/namesrv/processor/DefaultRequestProcessor.java,DefaultRequestProcessor,67.0,592.0,getConfig,592.0,609.0,"RemotingCommand getConfig(ChannelHandlerContext,RemotingCommand)",
apache__rocketmq_CVE-2023-33246_5.1.0,CVE-2023-33246,apache,rocketmq,c3ada731405c5990c36bf58d50b3e61965300703,namesrv/src/main/java/org/apache/rocketmq/namesrv/processor/DefaultRequestProcessor.java,DefaultRequestProcessor,67.0,592.0,updateConfig,557.0,589.0,"RemotingCommand updateConfig(ChannelHandlerContext,RemotingCommand)",
apache__rocketmq_CVE-2023-33246_5.1.0,CVE-2023-33246,apache,rocketmq,c3ada731405c5990c36bf58d50b3e61965300703,namesrv/src/test/java/org/apache/rocketmq/namesrv/processor/DefaultRequestProcessorTest.java,DefaultRequestProcessorTest,53.0,406.0,testProcessRequest_RegisterBrokerWithFilterServer,188.0,212.0,void testProcessRequest_RegisterBrokerWithFilterServer(),
apache__rocketmq_CVE-2023-37582_4.9.6,CVE-2023-37582,apache,rocketmq,fb1c67d536c95ec7bd5904e61b9d97c4c2ee5a3d,namesrv/src/main/java/org/apache/rocketmq/namesrv/processor/DefaultRequestProcessor.java,DefaultRequestProcessor,70.0,664.0,updateConfig,603.0,641.0,"RemotingCommand updateConfig(ChannelHandlerContext,RemotingCommand)",
apache__rocketmq_CVE-2023-37582_4.9.6,CVE-2023-37582,apache,rocketmq,fb1c67d536c95ec7bd5904e61b9d97c4c2ee5a3d,namesrv/src/test/java/org/apache/rocketmq/namesrv/processor/RequestProcessorTest.java,RequestProcessorTest,60.0,600.0,testProcessRequest_UpdateConfigPath,184.0,217.0,void testProcessRequest_UpdateConfigPath(),
apache__shiro_CVE-2023-34478_1.11.0,CVE-2023-34478,apache,shiro,c3ede3f94efb442acb0795714a022c2c121d1da0,web/src/main/java/org/apache/shiro/web/filter/InvalidRequestFilter.java,InvalidRequestFilter,45.0,131.0,setBlockSemicolon,115.0,116.0,void setBlockSemicolon(boolean),
apache__shiro_CVE-2023-34478_1.11.0,CVE-2023-34478,apache,shiro,c3ede3f94efb442acb0795714a022c2c121d1da0,web/src/main/java/org/apache/shiro/web/filter/InvalidRequestFilter.java,InvalidRequestFilter,45.0,131.0,containsSemicolon,79.0,83.0,boolean containsSemicolon(String),
apache__shiro_CVE-2023-34478_1.11.0,CVE-2023-34478,apache,shiro,c3ede3f94efb442acb0795714a022c2c121d1da0,web/src/main/java/org/apache/shiro/web/filter/InvalidRequestFilter.java,InvalidRequestFilter,45.0,131.0,onAccessDenied,74.0,76.0,"boolean onAccessDenied(ServletRequest,ServletResponse)",
apache__shiro_CVE-2023-34478_1.11.0,CVE-2023-34478,apache,shiro,c3ede3f94efb442acb0795714a022c2c121d1da0,web/src/main/java/org/apache/shiro/web/filter/InvalidRequestFilter.java,InvalidRequestFilter,45.0,131.0,isValid,66.0,70.0,boolean isValid(String),
apache__shiro_CVE-2023-46749_1.12.0,CVE-2023-46749,apache,shiro,8400d08d5eac0bc4fae99d28c5adc82dd8a86eda,web/src/main/java/org/apache/shiro/web/filter/InvalidRequestFilter.java,InvalidRequestFilter,50.0,189.0,isNormalized,142.0,158.0,boolean isNormalized(String),
apache__shiro_CVE-2023-46749_1.12.0,CVE-2023-46749,apache,shiro,8400d08d5eac0bc4fae99d28c5adc82dd8a86eda,web/src/main/java/org/apache/shiro/web/filter/InvalidRequestFilter.java,InvalidRequestFilter,50.0,189.0,isAccessAllowed,69.0,77.0,"boolean isAccessAllowed(ServletRequest,ServletResponse,Object)",
apache__shiro_CVE-2023-46749_1.12.0,CVE-2023-46749,apache,shiro,8400d08d5eac0bc4fae99d28c5adc82dd8a86eda,web/src/main/java/org/apache/shiro/web/filter/InvalidRequestFilter.java,InvalidRequestFilter,50.0,189.0,isValid,80.0,85.0,boolean isValid(String),
apache__shiro_CVE-2023-46749_1.12.0,CVE-2023-46749,apache,shiro,8400d08d5eac0bc4fae99d28c5adc82dd8a86eda,web/src/main/java/org/apache/shiro/web/filter/InvalidRequestFilter.java,InvalidRequestFilter,50.0,189.0,containsSemicolon,94.0,98.0,boolean containsSemicolon(String),
apache__sling-org-apache-sling-servlets-resolver_CVE-2024-23673_2.10.0,CVE-2024-23673,apache,sling-org-apache-sling-servlets-resolver,b54d4e6693e0bcd63a97a0328f4f065b8a81b75e,src/main/java/org/apache/sling/servlets/resolver/internal/SlingScriptResolverImpl.java,SlingScriptResolverImpl,47.0,64.0,findScript,64.0,102.0,"SlingScript findScript(ResourceResolver,String)",
apache__sling-org-apache-sling-servlets-resolver_CVE-2024-23673_2.10.0,CVE-2024-23673,apache,sling-org-apache-sling-servlets-resolver,b54d4e6693e0bcd63a97a0328f4f065b8a81b75e,src/main/java/org/apache/sling/servlets/resolver/internal/SlingServletResolver.java,SlingServletResolver,97.0,808.0,isPathAllowed,745.0,777.0,"boolean isPathAllowed(String,String)",
apache__sling-org-apache-sling-servlets-resolver_CVE-2024-23673_2.10.0,CVE-2024-23673,apache,sling-org-apache-sling-servlets-resolver,b54d4e6693e0bcd63a97a0328f4f065b8a81b75e,src/main/java/org/apache/sling/servlets/resolver/internal/SlingServletResolver.java,SlingServletResolver,97.0,808.0,resolveServletInternal,449.0,495.0,"Servlet resolveServletInternal(SlingHttpServletRequest,Resource,String,ResourceResolver)",
apache__sling-org-apache-sling-xss_CVE-2016-5394_1.0.8,CVE-2016-5394,apache,sling-org-apache-sling-xss,de32b144ad2be3367559f6184d560db42a220529,src/main/java/org/apache/sling/xss/impl/XSSAPIImpl.java,XSSAPIImpl,50.0,455.0,getValidDimension,120.0,134.0,"String getValidDimension(String,String)",
apache__sling-org-apache-sling-xss_CVE-2016-5394_1.0.8,CVE-2016-5394,apache,sling-org-apache-sling-xss,de32b144ad2be3367559f6184d560db42a220529,src/main/java/org/apache/sling/xss/impl/XSSAPIImpl.java,XSSAPIImpl,50.0,455.0,activate,,,,
apache__sling-org-apache-sling-xss_CVE-2016-5394_1.0.8,CVE-2016-5394,apache,sling-org-apache-sling-xss,de32b144ad2be3367559f6184d560db42a220529,src/main/java/org/apache/sling/xss/impl/XSSAPIImpl.java,XSSAPIImpl,50.0,455.0,encodeForJSString,,,,
apache__sling-org-apache-sling-xss_CVE-2016-5394_1.0.8,CVE-2016-5394,apache,sling-org-apache-sling-xss,de32b144ad2be3367559f6184d560db42a220529,src/main/java/org/apache/sling/xss/impl/XSSFilterImpl.java,XSSFilterImpl,53.0,244.0,handleEvent,84.0,88.0,void handleEvent(Event),
apache__sling-org-apache-sling-xss_CVE-2016-5394_1.0.8,CVE-2016-5394,apache,sling-org-apache-sling-xss,de32b144ad2be3367559f6184d560db42a220529,src/main/java/org/apache/sling/xss/impl/XSSFilterImpl.java,XSSFilterImpl,53.0,244.0,getFilterRule,163.0,170.0,XSSFilterRule getFilterRule(ProtectionContext),
apache__sling-org-apache-sling-xss_CVE-2016-5394_1.0.8,CVE-2016-5394,apache,sling-org-apache-sling-xss,de32b144ad2be3367559f6184d560db42a220529,src/main/java/org/apache/sling/xss/impl/XSSFilterImpl.java,XSSFilterImpl,53.0,244.0,updateDefaultHandler,114.0,154.0,void updateDefaultHandler(),
